score,pubdate,source,title,link
112,2026-07-01-14-44-00 +0000,wsj,"President Trump’s forays into cryptocurrency delivered him a windfall of more than $1 billion last year, according to his latest financial disclosure report",https://www.wsj.com/politics/policy/trump-made-more-than-1-billion-on-crypto-deals-part-of-2025-windfall-ee917d3f
74,2026-07-01-02-00-00 +0000,wsj,The Supreme Court has wrapped up one of its most consequential terms in decades. Here are top themes from a bruising and blockbuster year.,https://www.wsj.com/politics/policy/how-supreme-court-navigated-momentous-term-with-trump-3fb47e5b
63,2026-07-01-10-49-02 +0000,nypost,Dog missing for month in Mexico found partying with World Cup fans after team’s win,https://nypost.com/2026/07/01/world-news/dog-missing-for-month-in-mexico-found-partying-with-world-cup-fans-after-teams-win/
43,2026-07-01-17-25-54 +0000,nypost,1 airman missing after MH-60S Sea Hawk helicopter crashes in Arabian Sea where fleet is operating for Iran War,https://nypost.com/2026/07/01/us-news/1-airman-missing-after-mh-60s-sea-hawk-helicopter-crashes-in-arabian-sea-where-fleet-is-operating-for-iran-war/
43,2026-07-01-09-30-00 +0000,wsj,There is concern about how AI is affecting work as each new month brings a wave of job-cut announcements from large employers. Here’s how this year’s layoffs are stacking up.,https://www.wsj.com/economy/jobs/layoffs-2026-tracker-784ea69f
43,2026-07-01-18-28-01 +0000,wapo,Fate of $2 trillion North American trade deal in doubt as July 1 deadline passes,https://www.washingtonpost.com/business/2026/07/01/trump-ignores-deadline-extending-usmca-seeks-improved-deal/
43,2026-07-01-17-12-00 +0000,wsj,Elizabeth Warren asked the Fed’s inspector general to review whether Michelle Bowman violated the central bank’s rules by speaking at a private Bank of America dinner for the firm’s clients,https://www.wsj.com/economy/central-banking/warren-asks-fed-watchdog-to-review-bowman-appearance-at-bank-event-9962dc2d
38,2026-07-01-17-58-05 +0000,nypost,"Kamala Harris reaches out to Mamdani, anti-Israel progressives as polls show her leading 2028 Dem primary",https://nypost.com/2026/07/01/us-news/kamala-harris-speaks-with-mamdani-anti-israel-progressives-as-polls-show-her-ahead-in-2028-dem-primary/
35,2026-07-01-07-18-26 +0000,bbc,Chris Mason: Starmer's defence plan leaves crunching trade‑offs for Burnham to confront,https://www.bbc.co.uk/news/articles/c3vy7z35ve0o?at_medium=RSS&at_campaign=rss
34,2026-07-01-13-12-37 +0000,nypost,US-based ‘Amazon of South Korea’ forced to recover laptop from bottom of Chinese river in bizarre data privacy clampdown: report,https://nypost.com/2026/07/01/business/us-based-amazon-of-south-korea-forced-to-recover-laptop-from-bottom-of-chinese-river-in-bizarre-data-privacy-clampdown-report/
