score,pubdate,source,title,link
58,2025-07-15-03-45-00 +0000,wsj,"China’s economy showed resilience in a turbulent first half of the year, remaining on track to hit its official growth target for the year despite President Trump’s tariff assault",https://www.wsj.com/world/china/chinas-economy-slows-in-line-with-expectations-1c34e51f
28,2025-07-15-02-01-34 +0000,bbc,Trump threatens Russia with tariffs while unveiling Ukraine weapons plan,https://www.bbc.com/news/articles/czdv20v9lp1o
27,2025-07-15-14-57-21 +0000,bbc,Two dead after flash flooding in New Jersey and New York City,https://www.bbc.com/news/articles/c0j42xy47q7o
20,2025-07-15-20-41-00 +0000,wsj,"Inflation picked up in June, a potential sign that companies are starting to pass tariff costs on to consumers",https://www.wsj.com/economy/inflation-hit-2-7-in-june-in-line-with-expectations-8f92a8cd
18,2025-07-15-19-03-00 +0000,wsj,JPMorgan CEO Jamie Dimon sounded Wall Street’s clearest warning against the Trump administration’s attacks on Fed Chair Jerome Powell,https://www.wsj.com/economy/central-banking/dimon-defends-fed-independence-after-trump-attacks-6cb6b05f
17,2025-07-15-18-27-07 +0000,nyt,"Canada Wildfire Smoke Triggers Air Quality Alerts in Toronto, Montreal and U.S.",https://www.nytimes.com/2025/07/14/world/canada/canada-wildfire-smoke-manitoba-toronto-us.html
15,2025-07-15-17-14-09 +0000,bbc,Thousands of Afghans were moved to UK in secret scheme after data breach,https://www.bbc.com/news/articles/cvg8zy78787o
13,2025-07-15-20-28-43 +0000,cbc,"9 First Nations ask court to strike down federal, Ontario bills allowing infrastructure fast-tracking",https://www.cbc.ca/news/canada/sudbury/first-nations-court-federal-ontario-bills-infrastructure-1.7585443?cmp=rss
13,2025-07-15-06-42-06 +0000,bbc,"As theories swirl about Air India crash, key details remain unknown",https://www.bbc.com/news/articles/cp3lpdqp7x3o
13,2025-07-15-18-11-29 +0000,bbc,French PM looks to scrap two public holidays in bold bid to cut national debt,https://www.bbc.com/news/articles/c2d02dz6gedo
