score,pubdate,source,title,link
104,2026-03-28-18-34-16 +0000,cbc,Anger over Iran war adds fuel to anti-Trump 'No Kings' protests across U.S.,https://www.cbc.ca/news/world/no-kings-protest-u-s-trump-9.7145895?cmp=rss
33,2026-03-28-14-53-53 +0000,nypost,NYC Mayor Zohran Mamdani’s new deputy for community safety helped run Soros-funded group that backed abolishing cops and jails,https://nypost.com/2026/03/28/us-news/mamdanis-new-deputy-of-community-safety-helped-run-soros-funded-group-that-backed-abolishing-cops-and-jails/
30,2026-03-28-13-20-54 +0000,nypost,Bernie Sanders flies first class out of DC as airports brace for more mayhem after DHS shutdown bill fails to pass,https://nypost.com/2026/03/28/us-news/bernie-sanders-leaves-dc-as-airports-brace-for-mayhem-after-dhs-shutdown-bill-fails-to-pass/
28,2026-03-28-23-00-00 +0000,wsj,"President Trump’s tax cuts are delivering bigger refunds and smaller tax bills to high-income, Democratic-leaning regions that didn’t vote for him",https://www.wsj.com/politics/policy/trump-salt-tax-deduction-democratic-states-c419b8a4
27,2026-03-28-13-06-30 +0000,nypost,Noa Argamani and Avinatan Or –the Israeli couple torn apart on Oct. 7 but reunited two years later — have broken up: report,https://nypost.com/2026/03/28/world-news/israeli-couple-torn-apart-during-oct-7-attack-has-broken-up-to-focus-on-healing/
25,2026-03-29-03-47-09 +0000,nypost,"‘No Kings’ protests turn violent in Portland, LA and Dallas — as rally near Mar-a-Lago takes bizarre turn",https://nypost.com/2026/03/28/us-news/no-kings-protests-turn-violent-as-unruly-mob-waving-palestinian-flags-hurl-cement-blocks-at-dhs-agents/
24,2026-03-29-00-23-21 +0000,nypost,Famed California winery settles lawsuit over vile claims of sexual harassment against female staff,https://nypost.com/2026/03/28/us-news/famed-california-winery-settles-lawsuit-over-vile-claims-of-sexual-harassment-against-female-staff/
24,2026-03-29-01-40-32 +0000,nypost,Wild San Francisco street fight shows young punks randomly bashing man in broad daylight,https://nypost.com/2026/03/28/us-news/wild-san-francisco-street-fight-shows-young-punks-bashing-man-in-broad-daylight/
24,2026-03-28-22-46-40 +0000,nypost,"PGA stars want to see Tiger Woods take ‘accountability,’ face ‘punishment’ after latest DUI crash",https://nypost.com/2026/03/28/us-news/pga-stars-want-to-see-tiger-woods-take-accountability-and-face-punishment-after-latest-dui-crash/
24,2026-03-28-23-37-16 +0000,nypost,JD Vance wins 2028 CPAC GOP presidential straw poll — but Marco Rubio closes ground,https://nypost.com/2026/03/28/us-news/rubio-cuts-into-vances-lead-as-2028-gop-race-tightens-at-cpac/
